New Shipment ID,Old Shipment ID,Original Parcel Type
29312,6.59E+11,Parcel
29312,6.59E+11,Parcel
29312,6.59E+11,Parcel
29312,6.59E+11,Parcel
29312,6.59E+11,Parcel
29313,FOX0121040,LTL
29314,9.18E+14,Parcel
29315,6.82E+11,Parcel
29316,9.18E+14,Parcel
29317,6.82E+11,Parcel
29318,9.18E+14,Parcel
29318,9.18E+14,Parcel
29318,9.18E+14,Parcel
29318,9.18E+14,Parcel
29318,9.18E+14,Parcel
29318,9.18E+14,Parcel
29318,9.18E+14,Parcel
29319,9.18E+14,Parcel
29320,9.18E+14,Parcel
29320,9.18E+14,Parcel
29320,9.18E+14,Parcel
29320,9.18E+14,Parcel
29320,9.18E+14,Parcel
29320,9.18E+14,Parcel
29321,9.18E+14,Parcel
29321,9.18E+14,Parcel
29322,9.18E+14,Parcel
29322,9.18E+14,Parcel
29322,9.18E+14,Parcel
29323,FOX0114569,LTL
29324,FOX0114562,LTL
29324,FOX0114451,LTL
29324,FOX0114527,LTL
29324,FOX0114558,LTL
29324,FOX0114504,LTL
29324,FOX0114575,LTL
29325,9.18E+14,Parcel
29325,9.18E+14,Parcel
29325,9.18E+14,Parcel
29325,9.18E+14,Parcel
29325,9.18E+14,Parcel
29325,9.18E+14,Parcel
29325,9.18E+14,Parcel
29325,9.18E+14,Parcel
29325,9.18E+14,Parcel
29325,9.18E+14,Parcel
29326,FOX0122074,LTL
29327,FOX0122215,LTL
29328,9.18E+14,Parcel
29329,9.18E+14,Parcel
29329,9.18E+14,Parcel
29329,9.18E+14,Parcel
29329,9.18E+14,Parcel
29330,9.18E+14,Parcel
29331,6.59E+11,Parcel
29332,9.18E+14,Parcel
29332,9.18E+14,Parcel
29332,9.18E+14,Parcel
29332,9.18E+14,Parcel
29332,9.18E+14,Parcel
29333,9.18E+14,Parcel
29334,2.78E+14,Parcel
29334,2.78E+14,Parcel
29335,FOX0117198,LTL
29336,FOX0119777,LTL
29337,FOX0115953,LTL
29338,FOX0124995,LTL
29339,2.78E+14,Parcel
29340,6.82E+11,Parcel
29340,6.82E+11,Parcel
29341,9.18E+14,Parcel
29341,9.18E+14,Parcel
29341,9.18E+14,Parcel
29341,9.18E+14,Parcel
29342,9.18E+14,Parcel
29343,9.18E+14,Parcel
29344,FOX0120004,LTL
29345,FOX0129370,LTL
29346,9.18E+14,Parcel
29346,9.18E+14,Parcel
29346,9.18E+14,Parcel
29346,9.18E+14,Parcel
29347,9.18E+14,Parcel
29348,9.18E+14,Parcel
29348,9.18E+14,Parcel
29348,9.18E+14,Parcel
29348,9.18E+14,Parcel
29349,117208550,LTL
29350,6.59E+11,Parcel
29351,6.82E+11,Parcel
29352,6.82E+11,Parcel
29353,9.18E+14,Parcel
29354,2.78E+14,Parcel
29355,6.82E+11,Parcel
29356,9.18E+14,Parcel
29357,9.18E+14,Parcel
29358,FOX0128086,LTL
29358,FOX0128078,LTL
29359,FOX0128085,LTL
29360,9.18E+14,Parcel
29361,6.59E+11,Parcel
29361,6.59E+11,Parcel
29361,6.59E+11,Parcel
29361,6.59E+11,Parcel
29361,6.59E+11,Parcel
29361,6.59E+11,Parcel
29362,9.18E+14,Parcel
29362,9.18E+14,Parcel
29362,9.18E+14,Parcel
29362,9.18E+14,Parcel
29362,9.18E+14,Parcel
29362,9.18E+14,Parcel
29362,9.18E+14,Parcel
29362,9.18E+14,Parcel
29362,9.18E+14,Parcel
29362,9.18E+14,Parcel
29362,9.18E+14,Parcel
29363,9.18E+14,Parcel
29364,9.18E+14,Parcel
29364,9.18E+14,Parcel
29364,9.18E+14,Parcel
29364,9.18E+14,Parcel
29364,9.18E+14,Parcel
29364,9.18E+14,Parcel
29365,6.59E+11,Parcel
29366,FOX0111790,LTL
29367,6.59E+11,Parcel
29368,9.18E+14,Parcel
29369,6.59E+11,Parcel
29369,6.59E+11,Parcel
29370,9.18E+14,Parcel
29370,9.18E+14,Parcel
29371,9.18E+14,Parcel
29371,9.18E+14,Parcel
29372,6.59E+11,Parcel
29373,9.18E+14,Parcel
29374,FOX0115263,LTL
29375,FOX0115255,LTL
29376,FOX0115246,LTL
29377,FOX0119184,LTL
29378,FOX0126912,LTL
29379,9.18E+14,Parcel
29380,FOX0128369,LTL
29381,6.59E+11,Parcel
29382,9.18E+14,Parcel
29383,6.82E+11,Parcel
29384,FOX0127546,LTL
29385,FOX0127034,LTL
29386,FOX0127075,LTL
29387,9.18E+14,Parcel
29387,9.18E+14,Parcel
29387,9.18E+14,Parcel
29387,9.18E+14,Parcel
29387,9.18E+14,Parcel
29387,9.18E+14,Parcel
29387,9.18E+14,Parcel
29387,9.18E+14,Parcel
29387,9.18E+14,Parcel
29387,9.18E+14,Parcel
29388,FOX0123830,LTL
29389,9.18E+14,Parcel
29389,9.18E+14,Parcel
29389,9.18E+14,Parcel
29389,9.18E+14,Parcel
29389,9.18E+14,Parcel
29389,9.18E+14,Parcel
29389,9.18E+14,Parcel
29389,9.18E+14,Parcel
29389,9.18E+14,Parcel
29389,9.18E+14,Parcel
29390,FOX0118016,LTL
29391,9.18E+14,Parcel
29392,FOX0126937,LTL
29393,6.59E+11,Parcel
29393,6.59E+11,Parcel
29393,6.59E+11,Parcel
29393,6.59E+11,Parcel
29393,6.59E+11,Parcel
29394,FOX0113150,LTL
29395,FOX0114826,LTL
29396,9.18E+14,Parcel
29397,1.01E+11,LTL
29398,9.18E+14,Parcel
29398,9.18E+14,Parcel
29398,9.18E+14,Parcel
29398,9.18E+14,Parcel
29399,6.82E+11,Parcel
29400,9.18E+14,Parcel
29401,6.82E+11,Parcel
29402,FOX0125762,LTL
29403,6.82E+11,Parcel
29404,9.18E+14,Parcel
29405,FOX0118625,LTL
29406,6.82E+11,Parcel
29406,6.82E+11,Parcel
29407,6.59E+11,Parcel
29408,6.59E+11,Parcel
29409,9.18E+14,Parcel
29410,9.18E+14,Parcel
29411,9.18E+14,Parcel
29412,6.59E+11,Parcel
29412,6.59E+11,Parcel
29413,9.18E+14,Parcel
29413,9.18E+14,Parcel
29414,FOX0112386,LTL
29415,9.18E+14,Parcel
29415,9.18E+14,Parcel
29415,9.18E+14,Parcel
29415,9.18E+14,Parcel
29415,9.18E+14,Parcel
29415,9.18E+14,Parcel
29415,9.18E+14,Parcel
29415,9.18E+14,Parcel
29415,9.18E+14,Parcel
29415,9.18E+14,Parcel
29415,9.18E+14,Parcel
29415,9.18E+14,Parcel
29415,9.18E+14,Parcel
29415,9.18E+14,Parcel
29415,9.18E+14,Parcel
29415,9.18E+14,Parcel
29415,9.18E+14,Parcel
29415,9.18E+14,Parcel
29415,9.18E+14,Parcel
29415,9.18E+14,Parcel
29415,9.18E+14,Parcel
29416,9.18E+14,Parcel
29416,9.18E+14,Parcel
29416,9.18E+14,Parcel
29416,9.18E+14,Parcel
29417,9.18E+14,Parcel
29418,9.18E+14,Parcel
29419,6.82E+11,Parcel
29420,FOX0115396,LTL
29421,9.18E+14,Parcel
29421,9.18E+14,Parcel
29421,9.18E+14,Parcel
29422,6.82E+11,Parcel
29423,9.18E+14,Parcel
29424,FOX0114604,LTL
29425,9.18E+14,Parcel
29426,2.78E+14,Parcel
29427,9.18E+14,Parcel
29428,9.18E+14,Parcel
29429,6.59E+11,Parcel
29430,FOX0113909,LTL
29431,6.82E+11,Parcel
29432,9.18E+14,Parcel
29433,9.18E+14,Parcel
29434,6.82E+11,Parcel
29435,9.18E+14,Parcel
29436,9.18E+14,Parcel
29437,FOX0121947,LTL
29438,FOX0121379,LTL
29439,FOX0117209,LTL
29440,6.59E+11,Parcel
29440,6.59E+11,Parcel
29441,6.82E+11,Parcel
29442,6.82E+11,Parcel
29443,9.18E+14,Parcel
29444,6.59E+11,Parcel
29445,6.59E+11,Parcel
29446,9.18E+14,Parcel
29447,9.18E+14,Parcel
29448,9.18E+14,Parcel
29449,9.18E+14,Parcel
29450,6.82E+11,Parcel
29451,9.18E+14,Parcel
29451,9.18E+14,Parcel
29451,9.18E+14,Parcel
29451,9.18E+14,Parcel
29451,9.18E+14,Parcel
29451,9.18E+14,Parcel
29451,9.18E+14,Parcel
29451,9.18E+14,Parcel
29451,9.18E+14,Parcel
29451,9.18E+14,Parcel
29451,9.18E+14,Parcel
29451,9.18E+14,Parcel
29452,9.18E+14,Parcel
29453,6.59E+11,Parcel
29453,6.59E+11,Parcel
29453,6.59E+11,Parcel
29453,6.59E+11,Parcel
29453,6.59E+11,Parcel
29453,6.59E+11,Parcel
29453,6.59E+11,Parcel
29453,6.59E+11,Parcel
29453,6.59E+11,Parcel
29453,6.59E+11,Parcel
29453,6.59E+11,Parcel
29453,6.59E+11,Parcel
29453,6.59E+11,Parcel
29453,6.59E+11,Parcel
29453,6.59E+11,Parcel
29453,6.59E+11,Parcel
29453,6.59E+11,Parcel
29453,6.59E+11,Parcel
29453,6.59E+11,Parcel
29453,6.59E+11,Parcel
29453,6.59E+11,Parcel
29453,6.59E+11,Parcel
29453,6.59E+11,Parcel
29453,6.59E+11,Parcel
29454,9.18E+14,Parcel
29455,9.18E+14,Parcel
29456,FOX0116816,LTL
29457,FOX0126756,LTL
29458,6.82E+11,Parcel
29458,6.82E+11,Parcel
29459,6.82E+11,Parcel
29460,9.18E+14,Parcel
29460,9.18E+14,Parcel
29461,9.18E+14,Parcel
29462,9.18E+14,Parcel
29463,FOX0125333,LTL
29464,9.18E+14,Parcel
29464,9.18E+14,Parcel
29465,9.18E+14,Parcel
29466,6.59E+11,Parcel
29466,6.59E+11,Parcel
29466,6.59E+11,Parcel
29467,9.18E+14,Parcel
29467,9.18E+14,Parcel
29467,9.18E+14,Parcel
29467,9.18E+14,Parcel
29467,9.18E+14,Parcel
29467,9.18E+14,Parcel
29467,9.18E+14,Parcel
29467,9.18E+14,Parcel
29467,9.18E+14,Parcel
29467,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29468,9.18E+14,Parcel
29469,9.18E+14,Parcel
29469,9.18E+14,Parcel
29470,9.18E+14,Parcel
29471,9.18E+14,Parcel
29472,FOX0120793,LTL
29473,9.18E+14,Parcel
29474,9.18E+14,Parcel
29474,9.18E+14,Parcel
29475,FOX0118022,LTL
29476,9.18E+14,Parcel
29477,FOX0123419,LTL
29478,FOX0119959,LTL
29479,6.59E+11,Parcel
29480,9.18E+14,Parcel
29480,9.18E+14,Parcel
29480,9.18E+14,Parcel
29481,9.18E+14,Parcel
29481,9.18E+14,Parcel
29482,9.18E+14,Parcel
29482,9.18E+14,Parcel
29482,9.18E+14,Parcel
29483,6.59E+11,Parcel
29483,6.59E+11,Parcel
29484,FOX0120924,LTL
29485,6.59E+11,Parcel
29485,6.59E+11,Parcel
29485,6.59E+11,Parcel
29485,6.59E+11,Parcel
29485,6.59E+11,Parcel
29486,9.18E+14,Parcel
29487,9.18E+14,Parcel
29487,9.18E+14,Parcel
29488,9.18E+14,Parcel
29489,9.18E+14,Parcel
29490,9.18E+14,Parcel
29490,9.18E+14,Parcel
29491,9.18E+14,Parcel
29492,118313235,LTL
29493,6.59E+11,Parcel
29493,6.59E+11,Parcel
29493,6.59E+11,Parcel
29493,6.59E+11,Parcel
29493,6.59E+11,Parcel
29493,6.59E+11,Parcel
29493,6.59E+11,Parcel
29493,6.59E+11,Parcel
29493,6.59E+11,Parcel
29493,6.59E+11,Parcel
29493,6.59E+11,Parcel
29493,6.59E+11,Parcel
29493,6.59E+11,Parcel
29493,6.59E+11,Parcel
29493,6.59E+11,Parcel
29493,6.59E+11,Parcel
29493,6.59E+11,Parcel
29493,6.59E+11,Parcel
29493,6.59E+11,Parcel
29493,6.59E+11,Parcel
29493,6.59E+11,Parcel
29493,6.59E+11,Parcel
29493,6.59E+11,Parcel
29493,6.59E+11,Parcel
29493,6.59E+11,Parcel
29493,6.59E+11,Parcel
29493,6.59E+11,Parcel
29493,6.59E+11,Parcel
29493,6.59E+11,Parcel
29493,6.59E+11,Parcel
29494,6.59E+11,Parcel
29494,6.59E+11,Parcel
29494,6.59E+11,Parcel
29494,6.59E+11,Parcel
29494,6.59E+11,Parcel
29494,6.59E+11,Parcel
29494,6.59E+11,Parcel
29494,6.59E+11,Parcel
29494,6.59E+11,Parcel
29494,6.59E+11,Parcel
29494,6.59E+11,Parcel
29494,6.59E+11,Parcel
29494,6.59E+11,Parcel
29494,6.59E+11,Parcel
29494,6.59E+11,Parcel
29494,6.59E+11,Parcel
29494,6.59E+11,Parcel
29494,6.59E+11,Parcel
29494,6.59E+11,Parcel
29494,6.59E+11,Parcel
29494,6.59E+11,Parcel
29494,6.59E+11,Parcel
29494,6.59E+11,Parcel
29494,6.59E+11,Parcel
29494,6.59E+11,Parcel
29494,6.59E+11,Parcel
29494,6.59E+11,Parcel
29494,6.59E+11,Parcel
29494,6.59E+11,Parcel
29494,6.59E+11,Parcel
29495,FOX0123075,LTL
29496,9.18E+14,Parcel
29497,9.18E+14,Parcel
29497,9.18E+14,Parcel
29497,9.18E+14,Parcel
29497,9.18E+14,Parcel
29497,9.18E+14,Parcel
29497,9.18E+14,Parcel
29497,9.18E+14,Parcel
29497,9.18E+14,Parcel
29497,9.18E+14,Parcel
29497,9.18E+14,Parcel
29497,9.18E+14,Parcel
29497,9.18E+14,Parcel
29497,9.18E+14,Parcel
29497,9.18E+14,Parcel
29497,9.18E+14,Parcel
29497,9.18E+14,Parcel
29497,9.18E+14,Parcel
29497,9.18E+14,Parcel
29497,9.18E+14,Parcel
29497,9.18E+14,Parcel
29497,9.18E+14,Parcel
29497,9.18E+14,Parcel
29497,9.18E+14,Parcel
29497,9.18E+14,Parcel
29498,9.18E+14,Parcel
29499,FOX0116750,LTL
29500,6.59E+11,Parcel
29500,6.59E+11,Parcel
29500,6.59E+11,Parcel
29500,6.59E+11,Parcel
29500,6.59E+11,Parcel
29500,6.59E+11,Parcel
29500,6.59E+11,Parcel
29500,6.59E+11,Parcel
29501,9.18E+14,Parcel
29502,FOX0124772,LTL
29503,9.18E+14,Parcel
29503,9.18E+14,Parcel
29503,9.18E+14,Parcel
29503,9.18E+14,Parcel
29504,9.18E+14,Parcel
29505,9.18E+14,Parcel
29506,9.18E+14,Parcel
29507,6.59E+11,Parcel
29508,6.59E+11,Parcel
29508,6.59E+11,Parcel
29509,6.59E+11,Parcel
29509,6.59E+11,Parcel
29510,9.18E+14,Parcel
29510,9.18E+14,Parcel
29510,9.18E+14,Parcel
29510,9.18E+14,Parcel
29510,9.18E+14,Parcel
29510,9.18E+14,Parcel
29511,6.59E+11,Parcel
29512,9.18E+14,Parcel
29512,9.18E+14,Parcel
29513,1.01E+11,LTL
29514,9.18E+14,Parcel
29514,9.18E+14,Parcel
29514,9.18E+14,Parcel
29515,9.18E+14,Parcel
29516,9.18E+14,Parcel
29516,9.18E+14,Parcel
29516,9.18E+14,Parcel
29516,9.18E+14,Parcel
29516,9.18E+14,Parcel
29516,9.18E+14,Parcel
29517,6.82E+11,Parcel
29518,6.59E+11,Parcel
29519,9.18E+14,Parcel
29519,9.18E+14,Parcel
29519,9.18E+14,Parcel
29519,9.18E+14,Parcel
29520,9.18E+14,Parcel
29521,6.82E+11,Parcel
29522,9.18E+14,Parcel
29523,9.18E+14,Parcel
29524,9.18E+14,Parcel
29524,9.18E+14,Parcel
29524,9.18E+14,Parcel
29524,9.18E+14,Parcel
29524,9.18E+14,Parcel
29524,9.18E+14,Parcel
29524,9.18E+14,Parcel
29524,9.18E+14,Parcel
29525,9.18E+14,Parcel
29526,9.18E+14,Parcel
29527,9.18E+14,Parcel
29528,9.18E+14,Parcel
29529,9.18E+14,Parcel
29530,FOX0121591,LTL
29531,9.18E+14,Parcel
29532,118287454,LTL
29533,9.18E+14,Parcel
29534,1.01E+11,LTL
29534,1.01E+11,LTL
29535,9.18E+14,Parcel
29536,6.59E+11,Parcel
29537,9.18E+14,Parcel
29538,FOX0118088,LTL
29539,9.18E+14,Parcel
29540,9.18E+14,Parcel
29541,FOX0128655,LTL
29542,9.18E+14,Parcel
29543,FOX0123372,LTL
29544,2.78E+14,Parcel
29544,2.78E+14,Parcel
29544,2.78E+14,Parcel
29544,2.78E+14,Parcel
29544,2.78E+14,Parcel
29544,2.78E+14,Parcel
29544,2.78E+14,Parcel
29544,2.78E+14,Parcel
29544,2.78E+14,Parcel
29544,2.78E+14,Parcel
29544,2.78E+14,Parcel
29544,2.78E+14,Parcel
29544,2.78E+14,Parcel
29544,2.78E+14,Parcel
29544,2.78E+14,Parcel
29544,2.78E+14,Parcel
29544,2.78E+14,Parcel
29544,2.78E+14,Parcel
29544,2.78E+14,Parcel
29544,2.78E+14,Parcel
29544,2.78E+14,Parcel
29544,2.78E+14,Parcel
29544,2.78E+14,Parcel
29544,2.78E+14,Parcel
29544,2.78E+14,Parcel
29544,2.78E+14,Parcel
29544,2.78E+14,Parcel
29544,2.78E+14,Parcel
29544,2.78E+14,Parcel
29544,2.78E+14,Parcel
29544,2.78E+14,Parcel
29544,2.78E+14,Parcel
29544,2.78E+14,Parcel
29544,2.78E+14,Parcel
29544,2.78E+14,Parcel
29544,2.78E+14,Parcel
29545,9.18E+14,Parcel
29546,9.18E+14,Parcel
29547,FOX0126656,LTL
29548,6.59E+11,Parcel
29548,6.59E+11,Parcel
29548,6.59E+11,Parcel
29548,6.59E+11,Parcel
29548,6.59E+11,Parcel
29548,6.59E+11,Parcel
29549,9.18E+14,Parcel
29549,9.18E+14,Parcel
29550,FOX0113417,LTL
29551,6.82E+11,Parcel
29552,9.18E+14,Parcel
29553,9.18E+14,Parcel
29554,6.59E+11,Parcel
29555,9.18E+14,Parcel
29555,9.18E+14,Parcel
29555,9.18E+14,Parcel
29555,9.18E+14,Parcel
29555,9.18E+14,Parcel
29555,9.18E+14,Parcel
29555,9.18E+14,Parcel
29555,9.18E+14,Parcel
29555,9.18E+14,Parcel
29555,9.18E+14,Parcel
29555,9.18E+14,Parcel
29555,9.18E+14,Parcel
29556,9.18E+14,Parcel
29556,9.18E+14,Parcel
29557,9.18E+14,Parcel
29557,9.18E+14,Parcel
29557,9.18E+14,Parcel
29557,9.18E+14,Parcel
29557,9.18E+14,Parcel
29557,9.18E+14,Parcel
29558,6.82E+11,Parcel
29559,9.18E+14,Parcel
29559,9.18E+14,Parcel
29559,9.18E+14,Parcel
29560,9.18E+14,Parcel
29560,9.18E+14,Parcel
29560,9.18E+14,Parcel
29560,9.18E+14,Parcel
29560,9.18E+14,Parcel
29560,9.18E+14,Parcel
29560,9.18E+14,Parcel
29560,9.18E+14,Parcel
29560,9.18E+14,Parcel
29560,9.18E+14,Parcel
29561,9.18E+14,Parcel
29561,9.18E+14,Parcel
29562,9.18E+14,Parcel
29562,9.18E+14,Parcel
29563,6.82E+11,Parcel
29564,6.59E+11,Parcel
29565,9.18E+14,Parcel
29565,9.18E+14,Parcel
29565,9.18E+14,Parcel
29565,9.18E+14,Parcel
29566,FOX0124249,LTL
29567,9.18E+14,Parcel
29568,9.18E+14,Parcel
29568,FOX0128742,LTL
29569,FOX0129929,LTL
29570,9.18E+14,Parcel
29570,9.18E+14,Parcel
29571,9.18E+14,Parcel
29571,9.18E+14,Parcel
29572,9.18E+14,Parcel
29573,9.18E+14,Parcel
29573,9.18E+14,Parcel
29573,9.18E+14,Parcel
29573,9.18E+14,Parcel
29573,9.18E+14,Parcel
29573,9.18E+14,Parcel
29574,6.59E+11,Parcel
29575,9.18E+14,Parcel
29576,6.82E+11,Parcel
29577,9.18E+14,Parcel
29577,9.18E+14,Parcel
29578,FOX0125701,LTL
29579,9.18E+14,Parcel
29580,9.18E+14,Parcel
29580,9.18E+14,Parcel
29580,9.18E+14,Parcel
29581,9.18E+14,Parcel
29582,9.18E+14,Parcel
29582,9.18E+14,Parcel
29582,9.18E+14,Parcel
29583,FOX0126951,LTL
29584,6.82E+11,Parcel
29584,6.82E+11,Parcel
29584,6.82E+11,Parcel
29585,9.18E+14,Parcel
29586,FOX0114141,LTL
29587,6.82E+11,Parcel
29588,9.18E+14,Parcel
29588,9.18E+14,Parcel
29588,9.18E+14,Parcel
29588,9.18E+14,Parcel
29588,9.18E+14,Parcel
29588,9.18E+14,Parcel
29588,9.18E+14,Parcel
29588,9.18E+14,Parcel
29589,6.59E+11,Parcel
29589,6.59E+11,Parcel
29589,6.59E+11,Parcel
29589,6.59E+11,Parcel
29589,6.59E+11,Parcel
29589,6.59E+11,Parcel
29590,FOX0127818,LTL
29591,6.59E+11,Parcel
29592,9.18E+14,Parcel
29593,6.82E+11,Parcel
29594,FOX0117114,LTL
29595,FOX0127500,LTL
29596,9.18E+14,Parcel
29597,9.18E+14,Parcel
29598,9.18E+14,Parcel
29599,9.18E+14,Parcel
29599,9.18E+14,Parcel
29599,9.18E+14,Parcel
29599,9.18E+14,Parcel
29600,9.18E+14,Parcel
29601,9.18E+14,Parcel
29601,9.18E+14,Parcel
29602,9.18E+14,Parcel
29602,9.18E+14,Parcel
29602,9.18E+14,Parcel
29602,9.18E+14,Parcel
29602,9.18E+14,Parcel
29603,2.78E+14,Parcel
29604,2.78E+14,Parcel
29605,6.82E+11,Parcel
29605,6.82E+11,Parcel
29606,6.59E+11,Parcel
29607,6.82E+11,Parcel
29608,6.82E+11,Parcel
29609,6.59E+11,Parcel
29610,9.18E+14,Parcel
29611,6.59E+11,Parcel
29612,6.82E+11,Parcel
29613,6.82E+11,Parcel
29614,9.18E+14,Parcel
29614,9.18E+14,Parcel
29614,9.18E+14,Parcel
29614,9.18E+14,Parcel
29615,FOX0113420,LTL
29615,FOX0113429,LTL
29616,FOX0113386,LTL
29617,FOX0113378,LTL
29618,FOX0113408,LTL
29619,9.18E+14,Parcel
29620,9.18E+14,Parcel
29620,9.18E+14,Parcel
29620,9.18E+14,Parcel
29620,9.18E+14,Parcel
29621,FOX0126663,LTL
29622,6.59E+11,Parcel
29623,6.59E+11,Parcel
29623,6.59E+11,Parcel
29623,6.59E+11,Parcel
29623,6.59E+11,Parcel
29623,6.59E+11,Parcel
29623,6.59E+11,Parcel
29623,6.59E+11,Parcel
29623,6.59E+11,Parcel
29623,6.59E+11,Parcel
29623,6.59E+11,Parcel
29623,6.59E+11,Parcel
29623,6.59E+11,Parcel
29624,6.82E+11,Parcel
29625,9.18E+14,Parcel
29625,9.18E+14,Parcel
29626,6.59E+11,Parcel
29626,6.59E+11,Parcel
29626,6.59E+11,Parcel
29626,6.59E+11,Parcel
29626,6.59E+11,Parcel
29626,6.59E+11,Parcel
29626,6.59E+11,Parcel
29626,6.59E+11,Parcel
29627,9.18E+14,Parcel
29628,FOX0113700,LTL
29629,6.59E+11,Parcel
29630,6.59E+11,Parcel
29630,6.59E+11,Parcel
29631,FOX0121484,LTL
29631,FOX0121451,LTL
29632,6.59E+11,Parcel
29633,9.18E+14,Parcel
29634,2.78E+14,Parcel
29634,2.78E+14,Parcel
29635,FOX0112785,LTL
29636,9.18E+14,Parcel
29637,9.18E+14,Parcel
29638,9.18E+14,Parcel
29638,9.18E+14,Parcel
29638,9.18E+14,Parcel
29638,9.18E+14,Parcel
29638,9.18E+14,Parcel
29638,9.18E+14,Parcel
29638,9.18E+14,Parcel
29638,9.18E+14,Parcel
29638,9.18E+14,Parcel
29638,9.18E+14,Parcel
29638,9.18E+14,Parcel
29639,9.18E+14,Parcel
29639,9.18E+14,Parcel
29639,9.18E+14,Parcel
29639,9.18E+14,Parcel
29639,9.18E+14,Parcel
29639,9.18E+14,Parcel
29639,9.18E+14,Parcel
29640,FOX0112929,LTL
29641,9.18E+14,Parcel
29642,9.18E+14,Parcel
29643,9.18E+14,Parcel
29644,FOX0129430,LTL
29645,6.59E+11,Parcel
29646,9.18E+14,Parcel
29647,9.18E+14,Parcel
29647,9.18E+14,Parcel
29647,9.18E+14,Parcel
29647,9.18E+14,Parcel
29647,9.18E+14,Parcel
29647,9.18E+14,Parcel
29647,9.18E+14,Parcel
29647,9.18E+14,Parcel
29648,FOX0121215,LTL
29649,FOX0126005,LTL
29650,6.82E+11,Parcel
29650,6.82E+11,Parcel
29650,6.82E+11,Parcel
29651,6.82E+11,Parcel
29651,6.82E+11,Parcel
29651,6.82E+11,Parcel
29651,6.82E+11,Parcel
29651,6.82E+11,Parcel
29652,6.59E+11,Parcel
29652,6.59E+11,Parcel
29652,6.59E+11,Parcel
29653,6.82E+11,Parcel
29654,6.82E+11,Parcel
29654,6.82E+11,Parcel
29654,6.82E+11,Parcel
29655,6.59E+11,Parcel
29655,6.59E+11,Parcel
29656,9.18E+14,Parcel
29656,9.18E+14,Parcel
29657,6.59E+11,Parcel
29658,FOX0127561,LTL
29659,9.18E+14,Parcel
29660,9.18E+14,Parcel
29661,6.59E+11,Parcel
29661,6.59E+11,Parcel
29661,6.59E+11,Parcel
29662,FOX0118953,LTL
29663,FOX0118876,LTL
29664,9.18E+14,Parcel
29665,9.18E+14,Parcel
29666,6.82E+11,Parcel
29667,6.59E+11,Parcel
29668,9.18E+14,Parcel
29668,9.18E+14,Parcel
29669,FOX0120044,LTL
29670,FOX0120553,LTL
29671,9.18E+14,Parcel
29672,9.18E+14,Parcel
29673,FOX0125204,LTL
29674,9.18E+14,Parcel
29675,9.18E+14,Parcel
29676,9.18E+14,Parcel
29677,FOX0124176,LTL
29678,6.59E+11,Parcel
29679,6.59E+11,Parcel
29680,9.18E+14,Parcel
29680,9.18E+14,Parcel
29680,9.18E+14,Parcel
29680,9.18E+14,Parcel
29680,9.18E+14,Parcel
29681,6.82E+11,Parcel
29682,FOX0112463,LTL
29683,6.59E+11,Parcel
29684,FOX0124719,LTL
29685,6.59E+11,Parcel
29685,6.59E+11,Parcel
29686,6.59E+11,Parcel
29687,9.18E+14,Parcel
29688,9.18E+14,Parcel
29688,9.18E+14,Parcel
29689,9.18E+14,Parcel
29689,9.18E+14,Parcel
29689,9.18E+14,Parcel
29690,9.18E+14,Parcel
29691,9.18E+14,Parcel
29692,9.18E+14,Parcel
29692,9.18E+14,Parcel
29692,9.18E+14,Parcel
29692,9.18E+14,Parcel
29693,9.18E+14,Parcel
29694,9.18E+14,Parcel
29694,9.18E+14,Parcel
29695,FOX0126201,LTL
29696,9.18E+14,Parcel
29697,9.18E+14,Parcel
29697,9.18E+14,Parcel
29698,6.59E+11,Parcel
29699,1.01E+11,LTL
29700,6.82E+11,Parcel
29701,9.18E+14,Parcel
29702,9.18E+14,Parcel
29703,9.18E+14,Parcel
29704,6.59E+11,Parcel
29704,6.59E+11,Parcel
29704,6.59E+11,Parcel
29704,6.59E+11,Parcel
29704,6.59E+11,Parcel
